Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 15,18,30,38,15,11,13,0,28,36,18,0,10,0,2021-09-13 18:30:00
Part 15,8,13,13,19,27,0,10,15,13,42,33,0,0,2021-09-14 17:30:00
Part 15,11,15,19,29,0,9,15,10,42,37,0,0,0,2021-09-15 16:33:00
Part 15,14,18,32,0,10,14,12,35,38,0,0,6,0,2021-09-16 17:06:00
Part 15,18,33,0,0,0,0,0,0,0,0,12,12,12,2021-09-17 06:32:00
Part 15,18,33,0,0,0,0,0,0,0,0,12,12,12,2021-09-18 07:13:00
Part 15,18,33,0,0,0,0,0,0,0,0,12,12,12,2021-09-19 06:30:00
Part 15,18,33,0,0,0,0,0,0,0,0,12,12,12,2021-09-20 06:29:00
Part 15,18,33,0,0,0,0,0,0,0,0,12,12,12,2021-09-21 06:31:00
Part 15,18,33,0,0,0,0,0,0,0,0,12,12,12,2021-09-22 06:33:00
Part 15,18,33,0,0,0,0,0,0,0,0,12,12,12,2021-09-23 06:35:00
Part 15,18,33,0,0,0,0,0,0,0,0,12,12,12,2021-09-24 06:33:00
Part 15,18,33,0,0,0,0,0,0,0,0,12,12,12,2021-09-25 15:38:00
Part 15,18,33,0,0,0,0,0,0,0,0,12,12,12,2021-09-26 06:28:00
Part 15,17,11,14,27,25,0,0,29,0,0,0,21,0,2021-09-27 12:58:00
Part 15,12,11,35,37,0,0,28,9,8,12,12,0,0,2021-09-28 18:00:00
Part 15,14,31,50,0,0,27,9,14,17,17,0,0,0,2021-09-29 11:58:00
Part 15,28,49,0,0,30,10,16,17,17,0,0,0,19,2021-09-30 17:34:00
Part 15,45,0,0,49,11,21,18,17,0,0,0,18,16,2021-10-01 07:08:00
Part 15,0,0,52,11,22,17,17,0,0,0,18,16,20,2021-10-02 08:35:00
Part 15,0,0,52,11,22,17,17,0,0,0,18,16,20,2021-10-03 07:03:00
Part 15,52,11,22,17,17,0,0,0,18,16,20,14,0,2021-10-04 16:30:00
Part 15,30,20,18,16,19,0,0,16,19,16,14,0,0,2021-10-05 10:29:00
Part 15,31,20,16,19,0,0,15,20,16,10,0,0,33,2021-10-06 18:34:00
Part 15,29,17,18,0,0,16,18,16,10,0,0,35,2,2021-10-07 17:32:00
Part 15,27,19,0,0,15,18,16,10,0,0,36,2,4,2021-10-08 15:05:00
Part 15,27,19,0,0,15,18,16,10,0,0,36,2,4,2021-10-09 07:05:00
Part 15,27,19,0,0,15,18,16,10,0,0,36,2,4,2021-10-10 06:29:00
Part 15,27,19,0,0,15,18,16,10,0,0,36,2,4,2021-10-11 06:28:00
Part 15,29,23,17,28,0,0,19,4,2,10,31,0,0,2021-10-12 11:34:00
Part 15,27,22,17,30,0,5,1,10,28,36,0,0,23,2021-10-13 12:38:00
Part 15,20,17,34,0,6,1,8,24,38,0,0,33,20,2021-10-14 16:30:00
Part 15,13,38,0,9,1,5,20,38,0,0,32,26,19,2021-10-15 15:34:00
Part 15,37,0,10,0,5,19,31,0,0,31,31,20,22,2021-10-16 07:42:00
Part 15,37,0,10,0,5,19,31,0,0,31,31,20,22,2021-10-17 06:36:00
Part 15,12,2,3,11,33,0,0,36,27,21,23,50,0,2021-10-18 16:38:00
Part 15,7,3,9,27,36,0,30,23,20,40,49,0,0,2021-10-19 15:57:00
Part 15,1,9,22,39,0,30,22,20,27,62,0,0,5,2021-10-20 16:01:00
Part 15,7,22,36,0,30,24,19,22,56,0,0,21,0,2021-10-21 15:01:00
Part 15,23,38,0,35,26,16,20,37,0,0,44,9,10,2021-10-22 16:03:00
Part 15,23,38,0,35,26,16,20,37,0,0,44,9,10,2021-10-23 07:08:00
Part 15,23,38,0,35,26,16,20,37,0,0,44,9,10,2021-10-24 06:33:00
Part 15,29,27,18,25,31,0,0,57,8,4,10,16,0,2021-10-25 17:29:00
Part 15,29,18,18,40,55,0,16,0,0,0,0,0,0,2021-10-26 06:33:00
Part 15,23,16,38,55,0,20,0,0,0,0,0,0,7,2021-10-27 06:39:00
Part 15,17,36,54,0,28,0,0,0,0,0,0,1,28,2021-10-28 16:26:00
Part 15,39,66,0,18,0,0,0,0,0,0,23,27,9,2021-10-29 15:38:00
Part 15,39,66,0,18,0,0,0,0,0,0,23,27,9,2021-10-30 07:04:00
Part 15,37,0,0,10,22,0,0,37,18,5,5,10,0,2021-11-01 07:03:00
