Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 16,43,57,75,82,79,80,0,81,83,30,0,17,0,2021-09-13 18:30:00
Part 16,20,22,33,34,80,0,78,80,80,82,75,0,0,2021-09-14 17:30:00
Part 16,20,33,34,80,0,77,80,80,82,82,0,0,0,2021-09-15 16:33:00
Part 16,31,32,81,0,78,80,79,82,84,0,0,8,0,2021-09-16 17:06:00
Part 16,34,79,0,0,0,0,0,0,0,0,81,78,81,2021-09-17 06:32:00
Part 16,34,79,0,0,0,0,0,0,0,0,81,78,81,2021-09-18 07:13:00
Part 16,34,79,0,0,0,0,0,0,0,0,81,78,81,2021-09-19 06:30:00
Part 16,34,79,0,0,0,0,0,0,0,0,81,78,81,2021-09-20 06:29:00
Part 16,34,79,0,0,0,0,0,0,0,0,81,78,81,2021-09-21 06:31:00
Part 16,34,79,0,0,0,0,0,0,0,0,81,78,81,2021-09-22 06:33:00
Part 16,34,79,0,0,0,0,0,0,0,0,81,78,81,2021-09-23 06:35:00
Part 16,34,79,0,0,0,0,0,0,0,0,81,78,81,2021-09-24 06:33:00
Part 16,34,79,0,0,0,0,0,0,0,0,81,78,81,2021-09-25 15:38:00
Part 16,34,79,0,0,0,0,0,0,0,0,81,78,81,2021-09-26 06:28:00
Part 16,85,79,80,81,57,0,0,54,0,0,0,35,0,2021-09-27 12:58:00
Part 16,89,64,74,46,0,0,41,32,34,34,33,0,0,2021-09-28 18:00:00
Part 16,71,74,62,0,0,48,43,45,44,44,0,0,0,2021-09-29 11:58:00
Part 16,81,61,0,0,49,49,46,44,42,0,0,0,44,2021-09-30 17:34:00
Part 16,68,0,0,47,55,60,45,43,0,0,0,43,43,2021-10-01 07:08:00
Part 16,0,0,57,55,55,47,45,0,0,0,44,43,45,2021-10-02 08:35:00
Part 16,0,0,57,55,55,47,45,0,0,0,44,43,45,2021-10-03 07:03:00
Part 16,57,55,55,47,45,0,0,0,44,43,45,41,0,2021-10-04 16:30:00
Part 16,55,57,47,47,44,0,0,41,43,43,39,0,0,2021-10-05 10:29:00
Part 16,60,47,47,44,0,0,42,42,42,42,0,0,23,2021-10-06 18:34:00
Part 16,60,46,44,0,0,40,43,45,42,0,0,24,2,2021-10-07 17:32:00
Part 16,52,45,0,0,39,43,45,43,0,0,26,3,21,2021-10-08 15:05:00
Part 16,52,45,0,0,39,43,45,43,0,0,26,3,21,2021-10-09 07:05:00
Part 16,52,45,0,0,39,43,45,43,0,0,26,3,21,2021-10-10 06:29:00
Part 16,52,45,0,0,39,43,45,43,0,0,26,3,21,2021-10-11 06:28:00
Part 16,51,50,53,41,0,0,40,46,54,47,48,0,0,2021-10-12 11:34:00
Part 16,53,52,46,41,0,46,52,48,51,46,0,0,53,2021-10-13 12:38:00
Part 16,54,48,37,0,50,49,47,50,53,0,0,48,53,2021-10-14 16:30:00
Part 16,56,31,0,52,47,50,50,47,0,0,49,54,56,2021-10-15 15:34:00
Part 16,37,0,49,50,49,48,49,0,0,48,51,57,66,2021-10-16 07:42:00
Part 16,37,0,49,50,49,48,49,0,0,48,51,57,66,2021-10-17 06:36:00
Part 16,46,50,49,48,49,0,0,48,51,54,65,44,0,2021-10-18 16:38:00
Part 16,53,48,49,49,47,0,49,54,61,42,62,0,0,2021-10-19 15:57:00
Part 16,51,49,49,46,0,46,51,60,59,56,0,0,7,2021-10-20 16:01:00
Part 16,54,49,46,0,45,50,57,64,44,0,0,26,0,2021-10-21 15:01:00
Part 16,53,57,0,54,50,60,66,28,0,0,68,88,88,2021-10-22 16:03:00
Part 16,53,57,0,54,50,60,66,28,0,0,68,88,88,2021-10-23 07:08:00
Part 16,53,57,0,54,50,60,66,28,0,0,68,88,88,2021-10-24 06:33:00
Part 16,64,52,57,63,44,0,0,34,78,77,78,77,0,2021-10-25 17:29:00
Part 16,53,56,62,66,53,0,52,60,58,58,59,0,0,2021-10-26 06:33:00
Part 16,63,62,66,54,0,62,70,50,45,58,0,0,58,2021-10-27 06:39:00
Part 16,64,68,53,0,58,75,50,42,59,0,0,59,58,2021-10-28 16:26:00
Part 16,70,52,0,70,54,39,55,57,0,0,59,58,59,2021-10-29 15:38:00
Part 16,70,52,0,70,54,39,55,57,0,0,59,58,59,2021-10-30 07:04:00
Part 16,75,54,36,44,48,0,0,48,47,57,62,58,0,2021-11-01 07:03:00
